Subject_ID,Face_Name,Attractiveness,Trustworthiness,Intelligence,Dominance,Memorability,Emotional_ness,StrandedMotorists,DatingApp,JobApplication,EyeWitness,Election,PD,UG,TG,Gender,Ethnicity
42,1897,1,5,6,3,4,3,1,1,2,1,2,5,7,5,Male,East Asian
42,1942,3,2,4,1,1,8,5,3,1,3,8,4,6,2,Male,East Asian
42,1944,1,4,2,3,2,7,9,8,9,7,4,2,4,4,Male,East Asian
42,1954,5,6,5,7,6,7,5,9,3,7,2,8,5,4,Male,East Asian
42,1960,NaN,NaN,NaN,NaN,NaN,NaN,8,4,5,6,3,NaN,NaN,NaN,Male,East Asian
42,1999,7,4,8,7,5,8,5,7,9,7,2,NaN,5,3,Male,East Asian
42,2002,NaN,NaN,NaN,NaN,NaN,NaN,7,4,7,4,7,NaN,NaN,NaN,Male,East Asian
42,2066,3,6,5,3,1,5,7,7,3,6,7,7,5,4,Male,East Asian
42,2118,NaN,NaN,NaN,NaN,NaN,NaN,5,8,9,8,8,NaN,NaN,NaN,Male,East Asian
42,2191,NaN,NaN,NaN,NaN,NaN,NaN,3,2,2,5,2,NaN,NaN,NaN,Male,East Asian
42,2204,9,6,7,8,9,9,5,9,4,9,2,1,3,5,Male,East Asian
42,2208,NaN,NaN,NaN,NaN,NaN,NaN,3,4,3,5,7,NaN,NaN,NaN,Male,East Asian
42,2221,NaN,NaN,NaN,NaN,NaN,NaN,9,8,9,7,9,NaN,NaN,NaN,Male,East Asian
421,67,1,8,1,1,9,1,7,5,5,2,4,5,7,8,Female,Hispanic
421,82,2,6,7,8,4,8,7,5,9,1,8,6,4,7,Female,Hispanic
421,115,2,6,7,8,4,7,8,5,7,9,8,6,3,5,Female,Hispanic
421,138,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2,1,5,NaN,NaN,NaN,Female,Hispanic
421,215,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,6,8,NaN,NaN,NaN,Female,Hispanic
421,232,NaN,NaN,NaN,NaN,NaN,NaN,2,5,2,5,2,NaN,NaN,NaN,Female,Hispanic
421,268,8,8,8,7,8,7,9,9,9,8,9,7,9,8,Female,Hispanic
421,275,5,5,6,8,6,7,7,5,8,7,8,7,4,5,Female,Hispanic
421,407,4,7,6,8,8,8,7,2,8,8,5,2,8,3,Female,Hispanic
421,427,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2,5,5,NaN,NaN,NaN,Female,Hispanic
421,465,NaN,NaN,NaN,NaN,NaN,NaN,5,5,8,6,8,NaN,NaN,NaN,Female,Hispanic
421,497,2,1,2,1,5,1,2,5,2,2,1,3,1,4,Female,Hispanic
421,521,7,7,7,5,1,8,8,8,9,5,4,5,8,6,Female,Hispanic
421,533,5,5,7,7,2,5,3,3,5,3,9,5,4,4,Female,Hispanic
421,543,4,5,4,8,3,5,5,5,5,8,5,5,3,3,Female,Hispanic
421,549,4,6,7,5,1,8,5,5,8,8,8,7,6,3,Female,Hispanic
421,639,4,6,7,7,5,8,3,1,1,3,9,7,3,4,Female,Hispanic
421,646,4,3,5,8,7,9,5,5,5,2,5,4,1,3,Female,Hispanic
421,655,1,9,5,1,9,9,8,2,5,3,5,5,9,8,Female,Hispanic
421,678,7,7,8,7,7,8,8,5,8,8,9,9,5,7,Female,Hispanic
421,753,8,7,5,7,5,8,3,9,8,7,1,6,8,7,Female,Hispanic
421,786,NaN,NaN,NaN,NaN,NaN,NaN,3,5,8,6,5,NaN,NaN,NaN,Female,Hispanic
421,883,NaN,NaN,NaN,NaN,NaN,NaN,2,4,5,5,5,NaN,NaN,NaN,Female,Hispanic
421,944,3,4,4,4,2,8,3,5,1,9,2,7,8,5,Female,Hispanic
421,1006,3,3,5,7,1,8,2,1,2,1,2,7,3,4,Female,Hispanic
421,1017,NaN,NaN,NaN,NaN,NaN,NaN,8,6,5,5,5,NaN,NaN,NaN,Female,Hispanic
421,1070,1,1,7,9,9,9,2,5,2,2,2,4,2,3,Female,Hispanic
421,1074,NaN,NaN,NaN,NaN,NaN,NaN,7,7,8,5,5,NaN,NaN,NaN,Female,Hispanic
421,1075,NaN,NaN,NaN,NaN,NaN,NaN,7,5,3,8,1,NaN,NaN,NaN,Female,Hispanic
421,1076,4,2,5,8,8,8,4,5,3,2,2,4,4,7,Female,Hispanic
421,1088,NaN,NaN,NaN,NaN,NaN,NaN,9,7,7,5,5,NaN,NaN,NaN,Female,Hispanic
421,1132,NaN,NaN,NaN,NaN,NaN,NaN,3,5,7,2,9,NaN,NaN,NaN,Female,Hispanic
421,1152,4,4,8,8,3,8,1,1,1,2,1,7,8,5,Female,Hispanic
421,1212,5,5,5,6,4,9,5,5,5,5,5,5,2,3,Female,Hispanic
421,1239,1,7,4,8,6,7,2,2,1,5,6,8,7,6,Female,Hispanic
421,1272,5,7,7,7,1,8,6,5,7,8,8,7,8,7,Female,Hispanic
421,1309,NaN,NaN,NaN,NaN,NaN,NaN,8,7,8,7,3,NaN,NaN,NaN,Female,Hispanic
421,1349,4,4,5,4,1,8,2,8,5,7,5,7,6,5,Female,Hispanic
421,1350,1,7,6,8,4,8,7,1,2,3,9,4,4,4,Female,Hispanic
421,1375,4,6,7,5,3,8,7,5,7,9,9,4,8,4,Female,Hispanic
421,1391,1,2,3,4,9,9,3,5,5,8,6,7,2,3,Female,Hispanic
421,1403,3,4,4,3,1,8,2,2,5,7,6,3,3,3,Female,Hispanic
421,1439,8,7,8,5,5,7,8,9,8,9,8,9,4,8,Female,Hispanic
421,1456,3,1,1,1,6,1,5,5,2,2,2,2,1,2,Female,Hispanic
421,1466,7,8,1,2,9,3,2,5,3,1,2,6,9,NaN,Female,Hispanic
421,1494,4,4,4,7,3,8,3,5,2,3,2,5,7,4,Female,Hispanic
421,1499,NaN,NaN,NaN,NaN,NaN,NaN,1,3,3,5,5,NaN,NaN,NaN,Female,Hispanic
421,1503,3,4,6,7,3,9,3,8,2,2,5,4,4,3,Female,Hispanic
421,1512,7,2,3,2,4,3,8,8,5,3,4,4,2,3,Female,Hispanic
421,1528,6,6,7,6,4,5,7,4,8,8,9,6,8,7,Female,Hispanic
421,1605,4,7,8,6,3,9,8,5,8,8,8,7,7,6,Female,Hispanic
421,1609,5,7,5,3,2,8,2,5,2,4,3,8,5,4,Female,Hispanic
421,1711,4,4,5,3,3,9,7,2,8,7,8,4,7,6,Female,Hispanic
421,1722,1,1,8,8,9,9,2,5,2,3,1,9,4,2,Female,Hispanic
421,1732,7,7,8,7,4,9,8,5,8,6,7,7,8,6,Female,Hispanic
421,1753,2,1,2,1,5,1,3,5,3,1,1,2,3,3,Female,Hispanic
421,1780,3,1,3,1,4,4,3,6,2,2,1,4,3,4,Female,Hispanic
421,1793,2,3,5,3,2,5,3,2,1,3,5,7,6,7,Female,Hispanic
421,1894,4,4,2,4,3,9,5,5,5,5,5,8,8,4,Female,Hispanic
421,1897,3,7,7,7,6,8,7,7,5,7,1,7,8,7,Female,Hispanic
421,1942,4,4,6,7,4,8,8,5,7,5,8,3,5,4,Female,Hispanic
421,1944,4,4,7,7,4,8,8,5,8,7,9,7,5,5,Female,Hispanic
421,1954,9,7,7,4,6,9,7,9,9,7,1,6,8,7,Female,Hispanic
421,1960,NaN,NaN,NaN,NaN,NaN,NaN,7,5,2,4,5,NaN,NaN,NaN,Female,Hispanic
421,1999,3,4,4,7,3,8,2,5,3,5,2,7,4,5,Female,Hispanic
421,2002,NaN,NaN,NaN,NaN,NaN,NaN,5,5,2,4,2,NaN,NaN,NaN,Female,Hispanic
421,2066,5,3,3,4,5,6,7,8,9,7,5,3,3,6,Female,Hispanic
421,2118,NaN,NaN,NaN,NaN,NaN,NaN,7,7,8,9,5,NaN,NaN,NaN,Female,Hispanic
421,2191,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,4,2,NaN,NaN,NaN,Female,Hispanic
421,2204,3,3,5,2,8,1,3,8,2,3,2,3,2,3,Female,Hispanic
421,2208,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,3,7,NaN,NaN,NaN,Female,Hispanic
421,2221,NaN,NaN,NaN,NaN,NaN,NaN,8,5,8,5,8,NaN,NaN,NaN,Female,Hispanic
428,67,2,8,6,6,4,3,9,NaN,4,4,3,5,5,7,Male,Hispanic
428,82,2,4,5,2,6,3,4,2,3,5,4,4,2,5,Male,Hispanic
428,115,4,4,5,3,4,4,5,6,6,4,6,5,4,6,Male,Hispanic
428,138,NaN,NaN,NaN,NaN,NaN,NaN,5,3,5,4,3,NaN,NaN,NaN,Male,Hispanic
428,215,NaN,NaN,NaN,NaN,NaN,NaN,6,6,5,6,7,NaN,NaN,NaN,Male,Hispanic
428,232,NaN,NaN,NaN,NaN,NaN,NaN,9,7,6,4,3,NaN,NaN,NaN,Male,Hispanic
428,268,8,6,7,6,5,7,7,9,8,5,6,5,6,6,Male,Hispanic
428,275,4,4,4,5,5,5,3,3,4,4,4,1,2,2,Male,Hispanic
428,407,4,4,5,2,4,3,5,2,4,5,3,5,3,4,Male,Hispanic
428,427,NaN,NaN,NaN,NaN,NaN,NaN,5,2,3,4,2,NaN,NaN,NaN,Male,Hispanic
428,465,NaN,NaN,NaN,NaN,NaN,NaN,3,5,7,4,2,NaN,NaN,NaN,Male,Hispanic
428,497,4,5,5,5,3,2,3,6,3,6,1,5,5,2,Male,Hispanic
428,521,9,6,7,5,6,6,2,8,6,5,3,6,5,7,Male,Hispanic
428,533,7,4,6,7,6,4,1,9,8,5,7,3,2,4,Male,Hispanic
428,543,3,4,5,5,3,3,2,5,4,4,4,2,4,2,Male,Hispanic
428,549,3,6,4,5,3,6,2,7,6,7,9,2,5,5,Male,Hispanic
428,639,4,3,4,3,5,4,5,3,4,5,4,2,2,3,Male,Hispanic
428,646,5,3,5,3,5,7,8,5,6,6,6,4,3,5,Male,Hispanic
428,655,4,6,6,5,3,5,9,1,2,3,5,5,9,6,Male,Hispanic
428,678,5,5,7,6,5,5,7,4,7,4,9,5,5,6,Male,Hispanic
428,753,6,6,6,5,6,7,6,7,7,4,8,5,4,7,Male,Hispanic
428,786,NaN,NaN,NaN,NaN,NaN,NaN,5,6,5,5,4,NaN,NaN,NaN,Male,Hispanic
428,883,NaN,NaN,NaN,NaN,NaN,NaN,5,4,5,3,4,NaN,NaN,NaN,Male,Hispanic
428,944,7,6,7,4,5,5,6,8,7,5,6,6,7,5,Male,Hispanic
428,1006,8,6,6,6,5,6,4,3,5,4,1,6,7,7,Male,Hispanic
428,1017,NaN,NaN,NaN,NaN,NaN,NaN,5,6,5,7,6,NaN,NaN,NaN,Male,Hispanic
428,1070,3,5,5,4,7,5,4,3,4,4,4,5,6,3,Male,Hispanic
428,1074,NaN,NaN,NaN,NaN,NaN,NaN,5,8,7,6,8,NaN,NaN,NaN,Male,Hispanic
428,1075,NaN,NaN,NaN,NaN,NaN,NaN,5,3,3,6,3,NaN,NaN,NaN,Male,Hispanic
428,1076,4,4,4,5,3,5,3,4,4,4,3,2,3,3,Male,Hispanic
428,1088,NaN,NaN,NaN,NaN,NaN,NaN,9,2,3,5,5,NaN,NaN,NaN,Male,Hispanic
428,1132,NaN,NaN,NaN,NaN,NaN,NaN,5,7,7,4,7,NaN,NaN,NaN,Male,Hispanic
428,1152,3,5,6,3,5,5,3,1,2,5,4,4,3,3,Male,Hispanic
428,1212,5,4,5,2,4,5,5,6,6,5,7,3,5,6,Male,Hispanic
428,1239,4,5,5,4,5,4,8,2,4,5,7,5,5,6,Male,Hispanic
428,1272,5,4,5,3,5,5,7,6,6,6,7,5,5,4,Male,Hispanic
428,1309,NaN,NaN,NaN,NaN,NaN,NaN,5,6,7,5,5,NaN,NaN,NaN,Male,Hispanic
428,1349,7,5,3,3,5,6,1,9,8,7,5,5,6,4,Male,Hispanic
428,1350,3,5,5,5,4,5,4,3,3,6,2,5,5,5,Male,Hispanic
428,1375,4,6,5,5,5,4,5,6,6,6,8,5,3,5,Male,Hispanic
428,1391,4,6,5,2,5,8,1,NaN,6,6,7,6,4,5,Male,Hispanic
428,1403,2,6,5,2,5,6,2,1,4,NaN,5,2,5,6,Male,Hispanic
428,1439,8,7,7,5,7,8,6,7,5,6,9,6,5,8,Male,Hispanic
428,1456,5,3,6,6,5,2,8,3,4,3,1,5,3,3,Male,Hispanic
428,1466,3,8,7,6,5,4,5,4,4,6,4,5,NaN,9,Male,Hispanic
428,1494,6,5,6,3,5,6,7,7,6,6,6,5,5,7,Male,Hispanic
428,1499,NaN,NaN,NaN,NaN,NaN,NaN,1,8,7,5,5,NaN,NaN,NaN,Male,Hispanic
428,1503,5,5,5,3,5,6,5,8,6,5,7,5,3,6,Male,Hispanic
428,1512,7,3,3,4,7,3,8,9,6,NaN,5,2,2,2,Male,Hispanic
428,1528,4,4,5,8,6,3,4,4,6,6,7,5,2,5,Male,Hispanic
428,1605,5,4,5,4,3,5,6,7,6,6,6,5,4,6,Male,Hispanic
428,1609,7,7,6,6,3,6,3,6,5,6,4,6,7,6,Male,Hispanic
428,1711,7,5,4,3,5,6,6,8,7,6,9,5,3,8,Male,Hispanic
428,1722,1,4,5,6,7,5,5,5,5,5,5,3,6,5,Male,Hispanic
428,1732,5,5,5,5,5,5,7,4,5,4,6,3,5,4,Male,Hispanic
428,1753,4,2,5,7,6,2,5,4,4,4,2,2,6,2,Male,Hispanic
428,1780,6,5,4,7,6,3,6,6,4,4,3,1,2,4,Male,Hispanic
428,1793,5,5,6,3,6,5,1,1,2,4,5,5,5,5,Male,Hispanic
428,1894,4,6,6,5,6,5,5,4,4,5,3,5,3,6,Male,Hispanic
428,1897,5,5,5,1,6,6,9,1,2,5,3,5,9,5,Male,Hispanic
428,1942,3,4,5,5,2,4,8,3,5,4,4,4,5,4,Male,Hispanic
428,1944,2,4,4,4,6,4,5,5,5,5,5,5,2,4,Male,Hispanic
428,1954,5,5,6,5,6,7,5,7,6,5,6,2,5,5,Male,Hispanic
428,1960,NaN,NaN,NaN,NaN,NaN,NaN,5,4,5,5,6,NaN,NaN,NaN,Male,Hispanic
428,1999,4,4,4,2,5,4,2,7,5,6,6,2,3,3,Male,Hispanic
428,2002,NaN,NaN,NaN,NaN,NaN,NaN,7,5,3,6,8,NaN,NaN,NaN,Male,Hispanic
428,2066,9,7,6,3,7,6,9,9,8,6,5,7,6,7,Male,Hispanic
428,2118,NaN,NaN,NaN,NaN,NaN,NaN,5,7,5,6,7,NaN,NaN,NaN,Male,Hispanic
428,2191,NaN,NaN,NaN,NaN,NaN,NaN,4,4,5,4,3,NaN,NaN,NaN,Male,Hispanic
428,2204,7,4,4,2,6,2,4,2,3,4,1,2,3,3,Male,Hispanic
428,2208,NaN,NaN,NaN,NaN,NaN,NaN,5,4,3,5,5,NaN,NaN,NaN,Male,Hispanic
428,2221,NaN,NaN,NaN,NaN,NaN,NaN,1,3,4,6,7,NaN,NaN,NaN,Male,Hispanic
44,67,1,8,6,5,9,1,9,3,1,2,9,1,5,9,Male,White
44,82,3,6,5,8,6,4,7,3,6,8,8,1,2,5,Male,White
44,115,3,8,7,8,7,3,1,8,7,7,1,1,2,5,Male,White
44,138,NaN,NaN,NaN,NaN,NaN,NaN,7,2,6,8,2,NaN,NaN,NaN,Male,White
44,215,NaN,NaN,NaN,NaN,NaN,NaN,7,8,2,2,1,NaN,NaN,NaN,Male,White
44,232,NaN,NaN,NaN,NaN,NaN,NaN,8,9,3,8,8,NaN,NaN,NaN,Male,White
44,268,7,7,5,7,9,7,9,9,2,2,1,7,6,5,Male,White
44,275,9,4,7,7,7,2,4,1,7,3,2,1,3,5,Male,White
44,407,1,4,3,2,8,4,3,3,3,2,2,1,1,1,Male,White
44,427,NaN,NaN,NaN,NaN,NaN,NaN,8,4,3,8,8,NaN,NaN,NaN,Male,White
44,465,NaN,NaN,NaN,NaN,NaN,NaN,8,5,2,8,8,NaN,NaN,NaN,Male,White
44,497,2,2,2,7,3,3,2,7,2,2,1,1,2,2,Male,White
44,521,8,2,7,7,7,5,2,9,8,3,1,9,5,5,Male,White
44,533,4,2,4,7,6,2,3,8,4,2,3,1,2,2,Male,White
44,543,1,6,6,6,4,4,7,3,2,8,8,1,2,9,Male,White
44,549,1,7,5,2,4,6,8,8,9,8,7,1,3,9,Male,White
44,639,2,8,4,6,3,4,8,2,4,1,2,1,2,5,Male,White
44,646,2,6,9,4,8,7,3,7,8,2,2,1,2,5,Male,White
44,655,1,8,7,8,5,4,9,1,3,3,9,1,5,9,Male,White
44,678,2,8,8,9,3,4,8,3,8,8,9,1,1,9,Male,White
44,753,8,8,5,7,8,7,5,9,3,3,1,8,5,9,Male,White
44,786,NaN,NaN,NaN,NaN,NaN,NaN,1,9,8,7,1,NaN,NaN,NaN,Male,White
44,883,NaN,NaN,NaN,NaN,NaN,NaN,5,1,2,8,7,NaN,NaN,NaN,Male,White
44,944,3,5,3,3,2,4,3,7,4,2,2,1,2,5,Male,White
44,1006,4,6,7,6,1,6,2,2,2,2,2,1,1,5,Male,White
44,1017,NaN,NaN,NaN,NaN,NaN,NaN,5,9,8,2,3,NaN,NaN,NaN,Male,White
44,1070,5,7,3,6,7,4,3,9,3,3,2,1,5,5,Male,White
44,1074,NaN,NaN,NaN,NaN,NaN,NaN,2,6,7,2,2,NaN,NaN,NaN,Male,White
44,1075,NaN,NaN,NaN,NaN,NaN,NaN,7,1,8,7,8,NaN,NaN,NaN,Male,White
44,1076,1,6,4,4,5,2,2,2,3,2,2,1,2,9,Male,White
44,1088,NaN,NaN,NaN,NaN,NaN,NaN,7,3,7,6,7,NaN,NaN,NaN,Male,White
44,1132,NaN,NaN,NaN,NaN,NaN,NaN,3,9,2,3,2,NaN,NaN,NaN,Male,White
44,1152,2,8,7,7,3,5,1,1,8,8,9,1,2,9,Male,White
44,1212,6,5,6,3,5,4,7,8,3,3,3,2,5,5,Male,White
44,1239,2,8,8,8,6,3,8,1,2,7,9,1,5,9,Male,White
44,1272,5,7,8,5,6,4,8,8,7,8,8,1,2,2,Male,White
44,1309,NaN,NaN,NaN,NaN,NaN,NaN,2,9,3,2,7,NaN,NaN,NaN,Male,White
44,1349,2,5,4,4,2,4,1,9,7,7,1,1,2,1,Male,White
44,1350,1,3,3,2,7,3,5,1,7,7,9,1,5,5,Male,White
44,1375,4,7,6,8,3,4,3,2,8,8,9,1,2,2,Male,White
44,1391,4,3,4,3,3,9,1,7,9,8,1,1,2,1,Male,White
44,1403,3,6,3,4,3,7,7,1,7,7,8,1,2,1,Male,White
44,1439,7,8,6,6,4,3,8,8,8,8,8,1,2,9,Male,White
44,1456,4,3,3,8,7,1,2,2,1,2,3,1,1,1,Male,White
44,1466,1,9,6,8,8,3,9,2,3,3,9,1,5,9,Male,White
44,1494,3,3,4,3,3,6,6,9,3,7,8,1,1,2,Male,White
44,1499,NaN,NaN,NaN,NaN,NaN,NaN,3,7,3,4,3,NaN,NaN,NaN,Male,White
44,1503,3,7,8,3,2,5,7,7,7,8,8,1,2,5,Male,White
44,1512,9,3,3,8,9,3,3,9,3,3,2,9,5,5,Male,White
44,1528,1,9,9,5,7,3,7,5,8,8,8,1,2,9,Male,White
44,1605,7,8,6,8,8,7,7,1,7,7,8,1,5,9,Male,White
44,1609,4,4,5,8,2,6,3,2,7,2,2,1,2,5,Male,White
44,1711,4,4,3,3,3,5,8,1,7,8,7,1,5,5,Male,White
44,1722,1,8,6,8,9,7,8,5,7,7,9,1,5,9,Male,White
44,1732,4,8,8,6,4,6,7,8,3,8,8,1,1,9,Male,White
44,1753,2,1,3,8,7,1,7,8,2,2,1,1,1,1,Male,White
44,1780,4,1,1,2,4,1,3,5,2,2,2,1,1,1,Male,White
44,1793,3,7,8,8,5,5,2,3,6,8,8,1,2,5,Male,White
44,1894,1,7,4,4,5,6,3,2,7,7,7,1,2,9,Male,White
44,1897,1,4,8,4,3,6,7,2,6,8,7,1,3,1,Male,White
44,1942,1,4,5,7,5,3,8,5,3,7,9,1,2,5,Male,White
44,1944,4,5,8,7,4,6,2,5,3,3,1,1,2,7,Male,White
44,1954,5,8,8,8,4,7,2,8,6,9,8,1,5,9,Male,White
44,1960,NaN,NaN,NaN,NaN,NaN,NaN,9,1,2,3,9,NaN,NaN,NaN,Male,White
44,1999,4,4,5,8,4,5,2,5,7,3,1,1,2,9,Male,White
44,2002,NaN,NaN,NaN,NaN,NaN,NaN,2,5,8,2,2,NaN,NaN,NaN,Male,White
44,2066,6,4,5,2,6,5,8,7,4,2,2,4,6,5,Male,White
44,2118,NaN,NaN,NaN,NaN,NaN,NaN,3,8,4,2,8,NaN,NaN,NaN,Male,White
44,2191,NaN,NaN,NaN,NaN,NaN,NaN,3,2,8,8,9,NaN,NaN,NaN,Male,White
44,2204,8,4,4,7,7,2,2,9,3,2,3,1,2,5,Male,White
44,2208,NaN,NaN,NaN,NaN,NaN,NaN,8,1,7,8,3,NaN,NaN,NaN,Male,White
44,2221,NaN,NaN,NaN,NaN,NaN,NaN,2,1,7,2,2,NaN,NaN,NaN,Male,White
444,67,3,3,6,3,6,2,2,3,2,2,2,2,7,3,Female,East Asian
444,82,5,5,7,6,4,5,5,3,2,2,3,7,6,5,Female,East Asian
444,115,4,4,5,5,4,7,7,6,8,7,7,7,4,7,Female,East Asian
444,138,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,3,2,NaN,NaN,NaN,Female,East Asian
444,215,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,7,5,NaN,NaN,NaN,Female,East Asian
444,232,NaN,NaN,NaN,NaN,NaN,NaN,7,5,7,8,4,NaN,NaN,NaN,Female,East Asian
444,268,6,7,8,7,7,7,8,8,8,8,4,7,5,7,Female,East Asian
444,275,3,4,6,6,4,5,2,3,2,2,3,7,7,7,Female,East Asian
444,407,3,3,3,2,7,3,3,3,3,3,2,4,7,4,Female,East Asian
444,427,NaN,NaN,NaN,NaN,NaN,NaN,7,7,7,3,6,NaN,NaN,NaN,Female,East Asian
444,465,NaN,NaN,NaN,NaN,NaN,NaN,5,3,7,5,3,NaN,NaN,NaN,Female,East Asian
444,497,4,3,3,3,2,3,2,5,5,2,3,4,6,5,Female,East Asian
444,521,7,5,7,5,7,7,2,8,8,8,2,8,5,8,Female,East Asian
444,533,5,5,7,7,5,6,4,3,2,2,3,5,6,6,Female,East Asian
444,543,6,5,6,6,5,7,7,4,5,5,5,5,5,6,Female,East Asian
444,549,6,5,5,8,6,7,7,7,8,8,7,8,5,7,Female,East Asian
444,639,6,6,6,5,4,6,4,3,3,8,6,7,5,7,Female,East Asian
444,646,6,6,4,4,5,4,3,6,5,5,5,8,5,6,Female,East Asian
444,655,5,7,8,6,7,4,9,4,5,8,3,7,5,7,Female,East Asian
444,678,6,7,5,6,7,5,8,5,5,8,7,7,5,8,Female,East Asian
444,753,8,7,8,7,8,7,8,8,8,8,7,7,5,7,Female,East Asian
444,786,NaN,NaN,NaN,NaN,NaN,NaN,2,7,8,8,7,NaN,NaN,NaN,Female,East Asian
444,883,NaN,NaN,NaN,NaN,NaN,NaN,3,3,5,5,5,NaN,NaN,NaN,Female,East Asian
444,944,5,5,7,NaN,5,4,5,7,8,8,7,8,4,7,Female,East Asian
444,1006,6,6,5,6,5,6,2,2,3,3,3,7,6,7,Female,East Asian
444,1017,NaN,NaN,NaN,NaN,NaN,NaN,7,7,5,5,5,NaN,NaN,NaN,Female,East Asian
444,1070,5,5,5,6,6,7,3,3,2,2,3,6,NaN,7,Female,East Asian
444,1074,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,7,4,NaN,NaN,NaN,Female,East Asian
444,1075,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,5,7,NaN,NaN,NaN,Female,East Asian
444,1076,3,5,4,4,6,7,3,4,3,2,2,3,5,4,Female,East Asian
444,1088,NaN,NaN,NaN,NaN,NaN,NaN,5,5,6,4,5,NaN,NaN,NaN,Female,East Asian
444,1132,NaN,NaN,NaN,NaN,NaN,NaN,7,7,7,5,3,NaN,NaN,NaN,Female,East Asian
444,1152,5,4,7,5,4,6,2,2,2,2,6,7,5,6,Female,East Asian
444,1212,7,4,4,5,3,6,3,NaN,7,2,5,7,5,7,Female,East Asian
444,1239,6,8,7,7,7,5,8,2,2,2,8,7,6,8,Female,East Asian
444,1272,7,7,8,5,5,6,7,6,7,8,8,7,5,7,Female,East Asian
444,1309,NaN,NaN,NaN,NaN,NaN,NaN,7,7,7,7,5,NaN,NaN,NaN,Female,East Asian
444,1349,5,5,5,6,5,5,1,6,5,2,7,4,5,6,Female,East Asian
444,1350,4,3,6,2,4,4,2,2,2,2,3,4,5,5,Female,East Asian
444,1375,5,7,6,5,7,5,8,6,7,7,7,7,6,6,Female,East Asian
444,1391,7,7,6,6,7,8,8,7,8,8,8,8,4,7,Female,East Asian
444,1403,3,3,3,3,3,7,5,3,5,4,5,7,5,5,Female,East Asian
444,1439,8,8,8,7,7,6,8,8,7,7,7,6,7,8,Female,East Asian
444,1456,4,4,3,2,4,2,3,3,2,2,3,5,6,3,Female,East Asian
444,1466,3,3,2,4,3,2,3,4,2,3,3,5,6,5,Female,East Asian
444,1494,7,7,7,7,6,7,8,7,8,8,7,8,7,7,Female,East Asian
444,1499,NaN,NaN,NaN,NaN,NaN,NaN,5,5,4,6,5,NaN,NaN,NaN,Female,East Asian
444,1503,5,7,7,5,7,7,7,7,7,7,8,7,7,7,Female,East Asian
444,1512,3,2,2,7,7,7,5,7,5,6,5,3,6,3,Female,East Asian
444,1528,4,5,5,5,6,3,7,5,7,6,6,7,7,5,Female,East Asian
444,1605,7,6,8,6,6,7,7,7,8,8,7,5,4,7,Female,East Asian
444,1609,6,6,6,6,5,5,4,2,3,5,3,8,5,6,Female,East Asian
444,1711,7,6,7,7,7,7,4,7,7,8,8,7,7,7,Female,East Asian
444,1722,5,4,5,6,5,6,4,2,3,3,5,7,4,7,Female,East Asian
444,1732,6,7,6,6,6,7,6,8,7,5,7,7,5,7,Female,East Asian
444,1753,4,4,3,NaN,2,3,2,4,3,3,3,3,5,4,Female,East Asian
444,1780,3,2,4,7,4,7,3,5,3,4,4,4,6,4,Female,East Asian
444,1793,6,7,5,3,7,5,3,3,3,2,3,8,4,7,Female,East Asian
444,1894,6,6,7,5,7,7,7,NaN,3,8,5,7,8,8,Female,East Asian
444,1897,7,8,7,4,8,7,6,7,8,8,7,8,4,8,Female,East Asian
444,1942,5,5,4,5,6,5,5,5,3,5,5,5,5,6,Female,East Asian
444,1944,5,6,6,6,5,5,6,8,7,7,5,6,5,7,Female,East Asian
444,1954,6,5,5,8,5,6,6,7,7,2,4,6,5,7,Female,East Asian
444,1960,NaN,NaN,NaN,NaN,NaN,NaN,8,3,2,2,3,NaN,NaN,NaN,Female,East Asian
444,1999,3,6,4,4,6,5,5,5,7,5,5,7,6,5,Female,East Asian
444,2002,NaN,NaN,NaN,NaN,NaN,NaN,5,7,3,5,7,NaN,NaN,NaN,Female,East Asian
444,2066,8,7,7,7,8,6,7,7,7,8,7,7,5,7,Female,East Asian
444,2118,NaN,NaN,NaN,NaN,NaN,NaN,8,7,8,7,8,NaN,NaN,NaN,Female,East Asian
444,2191,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,3,5,NaN,NaN,NaN,Female,East Asian
444,2204,6,3,4,8,6,3,6,3,3,2,2,6,6,4,Female,East Asian
444,2208,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,3,5,NaN,NaN,NaN,Female,East Asian
444,2221,NaN,NaN,NaN,NaN,NaN,NaN,3,5,3,2,6,NaN,NaN,NaN,Female,East Asian
446,67,3,3,5,6,7,4,5,5,2,5,4,4,1,2,Female,Hispanic
446,82,6,5,8,5,6,4,8,6,6,8,8,7,5,6,Female,Hispanic
446,115,5,6,7,6,4,4,7,5,7,8,7,3,3,6,Female,Hispanic
